UID,state
54946596.0,Dread
281181324.0,Dread
6937208.0,Dread
11978779.0,Dread
48356626.0,Dread
5798835.0,Dread
4129728.0,Dread
650783825.0,Dread
229792802.0,Dread
896003516.0,Dread
522301327.0,Dread
518195850.0,Dread
96837477.0,Dread
800352126.0,Dread
60075957.0,Dread
229870399.0,Dread
916787527.0,Dread
60167556.0,Dread
68740997.0,Dread
19904641.0,Dread
426111170.0,Dread
508312966.0,Dread
878237450.0,Dread
69849229.0,Dread
761854031.0,Dread
30511837.0,Dread
75679966.0,Dread
84987696.0,Dread
505484331.0,Dread
863043955.0,Dread
63550111.0,Dread
27856118.0,Dread
55581640.0,Dread
69447689.0,Dread
78985644.0,Dread
91957092.0,Dread
17596724.0,Dread
940134633.0,Dread
104569415.0,Dread
146277452.0,Dread
51920365.0,Dread
6253978.0,Dread
235284815.0,Dread
1834790.0,Dread
940927041.0,Dread
663008150.0,Dread
35437706.0,Dread
68046682.0,Dread
973755516.0,Dread
94469146.0,Dread
92417790.0,Dread
956952603.0,Dread
808692110.0,Dread
13618705.0,Dread
29293556.0,Dread
54675468.0,Dread
8322093.0,Dread
59037140.0,Dread
170007406.0,Dread
58703322.0,Dread
38524202.0,Dread
604749223.0,Dread
811814212.0,Dread
133561952.0,Dread
141850966.0,Dread
450471049.0,Dread
874126966.0,Dread
52328255.0,Dread
97644436.0,Dread
392915600.0,Dread
620068765.0,Dread
1572571.0,Dread
281370553.0,Dread
90567906.0,Dread
28480727.0,Dread
81082368.0,Dread
917152538.0,Dread
81943583.0,Dread
592806817.0,Dread
676141767.0,Dread
3701957.0,Dread
509185287.0,Dread
92488054.0,Dread
729151786.0,Dread
96601611.0,Dread
625297068.0,Dread
857156.0,Dread
75428026.0,Dread
168573601.0,Dread
81291633.0,Dread
12284783.0,Dread
620747732.0,Dread
795480738.0,Dread
147776037.0,Dread
7191959.0,Dread
536873092.0,Dread
24413341.0,Dread
15195431.0,Dread
299747644.0,Dread
48126824.0,Dread
619944.0,Dread
68659203.0,Dread
95713643.0,Dread
140112258.0,Dread
15217420.0,Dread
805752332.0,Dread
897255329.0,Dread
93541873.0,Dread
744984876.0,Dread
930127485.0,Dread
192007615.0,Dread
652609176.0,Dread
438691938.0,Dread
203099108.0,Dread
52253629.0,Dread
622001721.0,Dread
91049289.0,Dread
713718592.0,Dread
31441784.0,Dread
79990654.0,Dread
75194261.0,Dread
464251722.0,Dread
32922308.0,Dread
69693840.0,Dread
202138436.0,Dread
548183671.0,Dread
928808911.0,Dread
13560911.0,Dread
864128323.0,Dread
37400408.0,Dread
188817159.0,Dread
240279738.0,Dread
925007834.0,Dread
67064241.0,Dread
945471420.0,Dread
85329752.0,Dread
909268505.0,Dread
395720738.0,Dread
967491351.0,Dread
628419854.0,Dread
54666613.0,Dread
846104145.0,Dread
96225647.0,Dread
47385147.0,Dread
225890140.0,Dread
182097156.0,Dread
806885706.0,Dread
815027198.0,Dread
67159110.0,Dread
41307269.0,Dread
52663208.0,Dread
30351868.0,Dread
96461291.0,Dread
55740928.0,Dread
257785034.0,Dread
11716608.0,Dread
39332856.0,Dread
76580195.0,Dread
834345657.0,Dread
10114417.0,Dread
73231204.0,Dread
923028793.0,Dread
998115119.0,Dread
63801046.0,Dread
123940141.0,Dread
192062071.0,Dread
342831344.0,Dread
36814949.0,Dread
494489411.0,Dread
777098821.0,Dread
986757111.0,Dread
42360949.0,Dread
6543068.0,Dread
485639959.0,Dread
50271480.0,Dread
790291193.0,Dread
99196313.0,Dread
601704570.0,Dread
863119691.0,Dread
52254825.0,Dread
142364044.0,Dread
608204896.0,Dread
53951847.0,Dread
26807167.0,Dread
18593566.0,Dread
679142280.0,Dread
328225078.0,Dread
32606370.0,Dread
77918300.0,Dread
762869093.0,Dread
53527215.0,Dread
927619170.0,Dread
553503332.0,Dread
254845216.0,Dread
26527155.0,Dread
445665255.0,Dread
54798378.0,Dread
111092986.0,Dread
7830539.0,Dread
16563406.0,Dread
65629905.0,Dread
24892398.0,Dread
696875633.0,Dread
66588086.0,Dread
248487708.0,Dread
890147890.0,Dread
130472226.0,Dread
303983119.0,Dread
252728888.0,Dread
83394373.0,Dread
58132229.0,Dread
25508635.0,Dread
19842984.0,Dread
94908332.0,Dread
846380749.0,Dread
907958945.0,Dread
866200057.0,Dread
78127008.0,Dread
6174038.0,Dread
87195351.0,Dread
12808652.0,Dread
13675765.0,Dread
56637680.0,Dread
71182594.0,Dread
52929302.0,Dread
969765999.0,Dread
37050518.0,Dread
827077313.0,Dread
29042872.0,Dread
31229258.0,Dread
249144270.0,Dread
444167286.0,Dread
52906716.0,Dread
4074312.0,Dread
420613684.0,Dread
852215878.0,Dread
997999807.0,Dread
764389693.0,Dread
930884361.0,Dread
33296450.0,Dread
827629591.0,Dread
72539577.0,Dread
82828563.0,Dread
19854867.0,Dread
852116624.0,Dread
730735252.0,Dread
282003827.0,Dread
222064244.0,Dread
4288383.0,Dread
435381886.0,Dread
71280949.0,Dread
109279343.0,Dread
8464822.0,Dread
83719022.0,Dread
50347291.0,Dread
460070268.0,Dread
83880725.0,Dread
40551807.0,Dread
930395655.0,Dread
449582847.0,Dread
541950480.0,Dread
297759700.0,Dread
71033897.0,Dread
838914444.0,Dread
30015302.0,Dread
942841862.0,Dread
50835765.0,Dread
95856728.0,Dread
445076061.0,Dread
62778850.0,Dread
81906639.0,Dread
705330708.0,Dread
634861421.0,Dread
14064685.0,Dread
329113149.0,Dread
46241705.0,Dread
24003357.0,Dread
20531464.0,Dread
273851994.0,Dread
86855879.0,Dread
71790661.0,Dread
454383611.0,Dread
578393236.0,Dread
191223867.0,Dread
37397008.0,Dread
23585736.0,Dread
47952630.0,Dread
44273194.0,Dread
928522788.0,Dread
764198740.0,Dread
51391589.0,Dread
93753585.0,Dread
73829183.0,Dread
824759979.0,Dread
29641397.0,Dread
183910931.0,Dread
490810486.0,Dread
54641066.0,Dread
966110593.0,Dread
179397712.0,Dread
11320722.0,Dread
513929996.0,Dread
18035407.0,Dread
97296807.0,Dread
63195605.0,Dread
902548328.0,Dread
287785880.0,Dread
43189383.0,Dread
830042592.0,Dread
18152133.0,Dread
970956321.0,Dread
772652760.0,Dread
791231717.0,Dread
410506955.0,Dread
4038205.0,Dread
943749528.0,Dread
346899795.0,Dread
638376297.0,Dread
94942889.0,Dread
581413874.0,Dread
141440478.0,Dread
623826529.0,Dread
449984090.0,Dread
117345801.0,Dread
722064914.0,Dread
96483663.0,Dread
84958844.0,Dread
684713773.0,Dread
332926600.0,Dread
37999238.0,Dread
832075219.0,Dread
2672890.0,Dread
10507047.0,Dread
90149861.0,Dread
812566036.0,Dread
46472864.0,Dread
267626394.0,Dread
735947926.0,Dread
727254842.0,Dread
44248403.0,Dread
334365248.0,Dread
242507278.0,Dread
508920892.0,Dread
825642706.0,Dread
234605377.0,Dread
29005934.0,Dread
94892829.0,Dread
104010040.0,Dread
309162212.0,Dread
625043010.0,Dread
372202490.0,Dread
38166175.0,Dread
97294429.0,Dread
967496156.0,Dread
98972276.0,Dread
32360363.0,Dread
42697639.0,Dread
29081360.0,Dread
720541275.0,Dread
66326912.0,Dread
38505546.0,Dread
34424588.0,Dread
357840179.0,Dread
17337254.0,Dread
74024738.0,Dread
374845025.0,Dread
440200194.0,Dread
72438095.0,Dread
321303054.0,Dread
474441092.0,Dread
981385851.0,Dread
190369985.0,Dread
52871197.0,Dread
233649433.0,Dread
819657596.0,Dread
86457359.0,Dread
26965943.0,Dread
574711948.0,Dread
59954572.0,Dread
59532748.0,Dread
33687600.0,Dread
24702934.0,Dread
410637580.0,Dread
25176810.0,Dread
910316681.0,Dread
60060032.0,Dread
54724908.0,Dread
65506767.0,Dread
623426793.0,Dread
878634906.0,Dread
850145912.0,Dread
847443820.0,Dread
99231320.0,Dread
736244517.0,Dread
258774701.0,Dread
14886515.0,Dread
36055525.0,Dread
573337773.0,Dread
42764505.0,Dread
323895742.0,Dread
23616741.0,Dread
45089038.0,Dread
851044295.0,Dread
195757818.0,Dread
906415912.0,Dread
12243335.0,Dread
456722929.0,Dread
32618543.0,Dread
79432371.0,Dread
49773653.0,Dread
41367905.0,Dread
633493539.0,Dread
581982087.0,Dread
44245792.0,Dread
591060620.0,Dread
18760698.0,Dread
7502773.0,Dread
86383432.0,Dread
56699569.0,Dread
289576860.0,Dread
138131995.0,Dread
339114061.0,Dread
23837787.0,Dread
490860196.0,Dread
98653208.0,Dread
477882235.0,Dread
184343469.0,Dread
32756156.0,Dread
812626576.0,Dread
269290874.0,Dread
227668747.0,Dread
701511522.0,Dread
13290030.0,Dread
71421627.0,Dread
792258248.0,Dread
38096267.0,Dread
21530740.0,Dread
41758361.0,Dread
888218038.0,Dread
89236539.0,Dread
35416641.0,Dread
946559712.0,Dread
977768031.0,Dread
49006418.0,Dread
95765391.0,Dread
44540824.0,Dread
85765995.0,Dread
74013767.0,Dread
744308675.0,Dread
70822197.0,Dread
252502751.0,Dread
630409715.0,Dread
45544806.0,Dread
74622418.0,Dread
42861947.0,Dread
33747560.0,Dread
49800509.0,Dread
54572955.0,Dread
44105146.0,Dread
81986815.0,Dread
4646404.0,Dread
906352298.0,Dread
235062305.0,Dread
37614320.0,Dread
92933323.0,Dread
163978800.0,Dread
97825021.0,Dread
898800033.0,Dread
109507275.0,Dread
89750853.0,Dread
96863832.0,Dread
699532375.0,Dread
545005136.0,Dread
306449780.0,Dread
604074713.0,Dread
246051.0,Dread
174927892.0,Dread
72520439.0,Dread
147066736.0,Dread
592032749.0,Dread
32422391.0,Dread
47760178.0,Dread
160235667.0,Dread
79068929.0,Dread
59020581.0,Dread
62738396.0,Dread
37136779.0,Dread
994655.0,Dread
955242192.0,Dread
566531034.0,Dread
683419793.0,Dread
77910117.0,Dread
85033614.0,Dread
91093097.0,Dread
785646275.0,Dread
687739950.0,Dread
14883134.0,Dread
36595129.0,Dread
87047259.0,Dread
38677510.0,Dread
83642885.0,Dread
60153424.0,Dread
8665329.0,Dread
301454649.0,Dread
839940937.0,Dread
869416769.0,Dread
13035360.0,Dread
60344356.0,Dread
658046051.0,Dread
3570137.0,Dread
56204384.0,Dread
63915067.0,Dread
25706313.0,Dread
189664527.0,Dread
32945338.0,Dread
662040361.0,Dread
112601936.0,Dread
187452614.0,Dread
796391482.0,Dread
24876980.0,Dread
33957051.0,Dread
62224538.0,Dread
495915575.0,Dread
727547822.0,Dread
45130689.0,Dread
63933542.0,Dread
332309129.0,Dread
16222485.0,Dread
920500580.0,Dread
97218409.0,Dread
68037228.0,Dread
26152092.0,Dread
528247591.0,Dread
28571598.0,Dread
55710994.0,Dread
35716362.0,Dread
27343993.0,Dread
11108772.0,Dread
70855226.0,Dread
16110584.0,Dread
663692458.0,Dread
73082160.0,Dread
17576511.0,Dread
77628182.0,Dread
26202379.0,Dread
404831646.0,Dread
313828715.0,Dread
27520810.0,Dread
36895023.0,Dread
732079277.0,Dread
51327232.0,Dread
11885125.0,Dread
106345464.0,Dread
466781587.0,Dread
49127948.0,Dread
644934339.0,Dread
775322226.0,Dread
41176432.0,Dread
830256073.0,Dread
747536189.0,Dread
236839383.0,Dread
494079306.0,Dread
115447347.0,Dread
783121294.0,Dread
400528614.0,Dread
47440793.0,Dread
124463116.0,Dread
366632235.0,Dread
876716016.0,Dread
614620629.0,Dread
390784750.0,Dread
54114598.0,Dread
685397149.0,Dread
48032149.0,Dread
805048129.0,Dread
102053417.0,Dread
9333131.0,Dread
107301738.0,Dread
88396635.0,Dread
9157323.0,Dread
579567066.0,Dread
75831658.0,Dread
190141807.0,Dread
133055170.0,Dread
91909689.0,Dread
37478446.0,Dread
1240287.0,Dread
71822461.0,Dread
52004321.0,Dread
283407560.0,Dread
665473123.0,Dread
93389724.0,Dread
11077231.0,Dread
1934061.0,Dread
19555736.0,Dread
904170968.0,Dread
548764571.0,Dread
45618725.0,Dread
91241226.0,Dread
79865660.0,Dread
692615093.0,Dread
50192625.0,Dread
34299198.0,Dread
16409026.0,Dread
46487369.0,Dread
482530721.0,Dread
376869101.0,Dread
367261509.0,Dread
966191582.0,Dread
290974164.0,Dread
40289739.0,Dread
40560226.0,Dread
936174162.0,Dread
53018204.0,Dread
59697992.0,Dread
897109736.0,Dread
705718516.0,Dread
339897492.0,Dread
824237666.0,Dread
579897125.0,Dread
874670059.0,Dread
798869319.0,Dread
21386682.0,Dread
977286092.0,Dread
17191257.0,Dread
522043704.0,Dread
13927643.0,Dread
71531994.0,Dread
63554301.0,Dread
14025526.0,Dread
21442476.0,Dread
29721207.0,Dread
377177291.0,Dread
25592977.0,Dread
40743660.0,Dread
268748819.0,Dread
143554240.0,Dread
82331945.0,Dread
458615746.0,Dread
27315266.0,Dread
2084372.0,Dread
62813068.0,Dread
47128840.0,Dread
83418351.0,Dread
750310599.0,Dread
973174886.0,Dread
641965646.0,Dread
30895060.0,Dread
528803447.0,Dread
20923761.0,Dread
613513698.0,Dread
81779947.0,Dread
951066247.0,Dread
815328411.0,Dread
95928505.0,Dread
70603015.0,Dread
66522023.0,Dread
242225257.0,Dread
69634679.0,Dread
34209371.0,Dread
26240602.0,Dread
72669726.0,Dread
76960847.0,Dread
61924641.0,Dread
655739472.0,Dread
9566458.0,Dread
893494460.0,Dread
8168049.0,Dread
77641741.0,Dread
52264354.0,Dread
40410546.0,Dread
94889035.0,Dread
61848534.0,Dread
94969873.0,Dread
14569438.0,Dread
852288314.0,Dread
91012995.0,Dread
58553146.0,Dread
64692233.0,Dread
31813497.0,Dread
50869842.0,Dread
21918099.0,Dread
20129432.0,Dread
473403268.0,Dread
667177875.0,Dread
865325152.0,Dread
21568084.0,Dread
982248915.0,Dread
314955224.0,Dread
29821158.0,Dread
536832812.0,Dread
73714137.0,Dread
531977068.0,Dread
863816750.0,Dread
500565140.0,Dread
44039910.0,Dread
7150296.0,Dread
44738115.0,Dread
773469158.0,Dread
54346750.0,Dread
875663177.0,Dread
734427539.0,Dread
688407769.0,Dread
988096560.0,Dread
824532553.0,Dread
933047371.0,Dread
982299732.0,Dread
400233653.0,Dread
799153692.0,Dread
48832857.0,Dread
18444919.0,Dread
615936283.0,Dread
71749963.0,Dread
32508927.0,Dread
564064242.0,Dread
62620826.0,Dread
1627601.0,Dread
436919427.0,Dread
86645195.0,Dread
352740847.0,Dread
19055395.0,Dread
145249822.0,Dread
25120065.0,Dread
98295876.0,Dread
50634198.0,Dread
25984542.0,Dread
76434983.0,Dread
54924677.0,Dread
251381274.0,Dread
913383298.0,Dread
53081746.0,Dread
405920822.0,Dread
216037421.0,Dread
74631448.0,Dread
47686126.0,Dread
6530996.0,Dread
23915417.0,Dread
4061005.0,Dread
52272189.0,Dread
113835012.0,Dread
855115230.0,Dread
695162261.0,Dread
33052228.0,Dread
994033198.0,Dread
833962448.0,Dread
98112146.0,Dread
27768825.0,Dread
75738737.0,Dread
25537729.0,Dread
95682897.0,Dread
61862398.0,Dread
228643659.0,Dread
673373736.0,Dread
240978210.0,Dread
856314403.0,Dread
594305527.0,Dread
13478443.0,Dread
349468881.0,Dread
23452032.0,Dread
23638850.0,Dread
142139838.0,Dread
999568971.0,Dread
619857240.0,Dread
568438948.0,Dread
79770368.0,Dread
87073241.0,Dread
3647065.0,Dread
846357887.0,Dread
53551392.0,Dread
3910940.0,Dread
657152940.0,Dread
849994832.0,Dread
69450374.0,Dread
344306718.0,Dread
6426650.0,Dread
6930124.0,Dread
427010.0,Dread
42455948.0,Dread
662115087.0,Dread
691439544.0,Dread
881759766.0,Dread
740038489.0,Dread
97836807.0,Dread
377221659.0,Dread
3391694.0,Dread
813429720.0,Dread
11507071.0,Dread
3082572.0,Dread
11071684.0,Dread
993118485.0,Dread
904677322.0,Dread
17149727.0,Dread
750570654.0,Dread
241978024.0,Dread
19498797.0,Dread
89205029.0,Dread
195242910.0,Dread
976732966.0,Dread
74926488.0,Dread
17588503.0,Dread
47560483.0,Dread
15127169.0,Dread
307019604.0,Dread
402183672.0,Dread
497951745.0,Dread
829743526.0,Dread
16202095.0,Dread
629246298.0,Dread
361896849.0,Dread
23799198.0,Dread
59144072.0,Dread
163368285.0,Dread
118523087.0,Dread
608858581.0,Dread
45873624.0,Dread
802414431.0,Dread
75839306.0,Dread
64420282.0,Dread
28126944.0,Dread
87574308.0,Dread
59256337.0,Dread
250446911.0,Dread
788849848.0,Dread
58526392.0,Dread
72628140.0,Dread
775646739.0,Dread
41879249.0,Dread
791545833.0,Dread
544582463.0,Dread
78239834.0,Dread
35492349.0,Dread
310345114.0,Dread
10177778.0,Dread
744786691.0,Dread
732360476.0,Dread
886943427.0,Dread
364725775.0,Dread
446161969.0,Dread
467588428.0,Dread
628276843.0,Dread
55234669.0,Dread
87132275.0,Dread
82086321.0,Dread
67693725.0,Dread
50916389.0,Dread
960881150.0,Dread
980774955.0,Dread
76885997.0,Dread
83059662.0,Dread
722568575.0,Dread
44254167.0,Dread
40980987.0,Dread
76428438.0,Dread
42338551.0,Dread
555700469.0,Dread
67015144.0,Dread
163938107.0,Dread
278262581.0,Dread
27875783.0,Dread
729895373.0,Dread
58102426.0,Dread
68152565.0,Dread
79419123.0,Dread
379999326.0,Dread
6108600.0,Dread
998975553.0,Dread
795557541.0,Dread
47108847.0,Dread
62341036.0,Dread
32648584.0,Dread
22444532.0,Dread
15706513.0,Dread
44815620.0,Dread
933512869.0,Dread
10760821.0,Dread
14189474.0,Dread
267262565.0,Dread
388863813.0,Dread
40622287.0,Dread
98594184.0,Dread
506884472.0,Dread
87806537.0,Dread
92679539.0,Dread
872071544.0,Dread
476475530.0,Dread
818192601.0,Dread
348382992.0,Dread
76794244.0,Dread
70461647.0,Dread
352840198.0,Dread
859626534.0,Dread
36555424.0,Dread
31941653.0,Dread
60570796.0,Dread
794760977.0,Dread
403189588.0,Dread
27001380.0,Dread
45241660.0,Dread
22412338.0,Dread
219180824.0,Dread
30154071.0,Dread
84074783.0,Dread
443216726.0,Dread
341194373.0,Dread
908441401.0,Dread
955510807.0,Dread
20964446.0,Dread
54587435.0,Dread
539911932.0,Dread
327570524.0,Dread
16100134.0,Dread
233382946.0,Dread
37461488.0,Dread
511097077.0,Dread
52342822.0,Dread
297452092.0,Dread
96847014.0,Dread
583979537.0,Dread
47152060.0,Dread
771854342.0,Dread
45580201.0,Dread
88879093.0,Dread
811627989.0,Dread
336891750.0,Dread
68630095.0,Dread
59835303.0,Dread
753831558.0,Dread
373175777.0,Dread
50016898.0,Dread
60567245.0,Dread
88339095.0,Dread
57361489.0,Dread
18613816.0,Dread
743073005.0,Dread
78841375.0,Dread
21300692.0,Dread
539043247.0,Dread
34616543.0,Dread
901607218.0,Dread
14845394.0,Dread
75457110.0,Dread
74895354.0,Dread
700286005.0,Dread
49480295.0,Dread
82606775.0,Dread
590185427.0,Dread
39677175.0,Dread
25548799.0,Dread
39291081.0,Dread
33090476.0,Dread
974142929.0,Dread
16150579.0,Dread
821580760.0,Dread
44247045.0,Dread
81139896.0,Dread
34652490.0,Dread
564248824.0,Dread
73420314.0,Dread
817030635.0,Dread
914446417.0,Dread
717849113.0,Dread
204922543.0,Dread
958454186.0,Dread
55851592.0,Dread
667052649.0,Dread
67459559.0,Dread
63722725.0,Dread
73264593.0,Dread
12097653.0,Dread
92548252.0,Dread
400365277.0,Dread
88972061.0,Dread
30547296.0,Dread
309499851.0,Dread
878609937.0,Dread
330529442.0,Dread
9209560.0,Dread
53879118.0,Dread
49357034.0,Dread
24263125.0,Dread
609286582.0,Dread
106880561.0,Dread
269473.0,Dread
363807728.0,Dread
812232199.0,Dread
51774557.0,Dread
611551541.0,Dread
54884437.0,Dread
265259225.0,Dread
797071316.0,Dread
817389117.0,Dread
64104929.0,Dread
47874141.0,Dread
4231912.0,Dread
45326131.0,Dread
161972273.0,Dread
249765808.0,Dread
1092765.0,Dread
86948612.0,Dread
105704867.0,Dread
48742602.0,Dread
264675439.0,Dread
86677928.0,Dread
66586333.0,Dread
357535926.0,Dread
15632795.0,Dread
6203046.0,Dread
82384484.0,Dread
448446853.0,Dread
667507164.0,Dread
64733859.0,Dread
68835821.0,Dread
18744728.0,Dread
84022592.0,Dread
27879368.0,Dread
36624148.0,Dread
282803554.0,Dread
322938614.0,Dread
31543530.0,Dread
55014991.0,Dread
27757950.0,Dread
7341005.0,Dread
345656939.0,Dread
67934334.0,Dread
578198549.0,Dread
6834441.0,Dread
14965153.0,Dread
67168070.0,Dread
390230715.0,Dread
15800239.0,Dread
72717950.0,Dread
64288208.0,Dread
964769428.0,Dread
15210672.0,Dread
571612066.0,Dread
6968403.0,Dread
49407086.0,Dread
85842615.0,Dread
58588534.0,Dread
58120710.0,Dread
83105813.0,Dread
161756558.0,Dread
383311425.0,Dread
25497556.0,Dread
897408154.0,Dread
31765749.0,Dread
93802247.0,Dread
41299753.0,Dread
886458045.0,Dread
307599427.0,Dread
5679933.0,Dread
381518611.0,Dread
71109764.0,Dread
5647193.0,Dread
82047022.0,Dread
9692648.0,Dread
289593694.0,Dread
176170578.0,Dread
332221094.0,Dread
82039427.0,Dread
13982442.0,Dread
631076088.0,Dread
73814195.0,Dread
51695784.0,Dread
346621107.0,Dread
4813153.0,Dread
494451639.0,Dread
15694996.0,Dread
41540070.0,Dread
826328273.0,Dread
49453398.0,Dread
480527333.0,Dread
373530981.0,Dread
993895345.0,Dread
477482620.0,Dread
18317228.0,Dread
276177343.0,Dread
644254700.0,Dread
603058180.0,Dread
350000211.0,Dread
297874239.0,Dread
24859536.0,Dread
52564531.0,Dread
405299062.0,Dread
93546024.0,Dread
79961209.0,Dread
468214703.0,Dread
624480510.0,Dread
704647548.0,Dread
17131668.0,Dread
836073587.0,Dread
5349181.0,Dread
740439822.0,Dread
768321005.0,Dread
116450446.0,Dread
5211142.0,Dread
38430225.0,Dread
181589319.0,Dread
92513870.0,Dread
748191001.0,Dread
261406503.0,Dread
43829720.0,Dread
971612288.0,Dread
84914510.0,Dread
9848874.0,Dread
376849182.0,Dread
459943452.0,Dread
19274631.0,Dread
89806673.0,Dread
79103586.0,Dread
339464346.0,Dread
828615409.0,Dread
96165650.0,Dread
6695444.0,Dread
353272224.0,Dread
663562935.0,Dread
46903145.0,Dread
47260928.0,Dread
64617654.0,Dread
12974857.0,Dread
57351541.0,Dread
784326457.0,Dread
646726268.0,Dread
324153548.0,Dread
187351566.0,Dread
28294522.0,Dread
863928391.0,Dread
966722788.0,Dread
55492394.0,Dread
471033173.0,Dread
398641950.0,Dread
19847619.0,Dread
140430478.0,Dread
55902823.0,Dread
29131647.0,Dread
584026129.0,Dread
507308856.0,Dread
924065959.0,Dread
662491453.0,Dread
85044002.0,Dread
293681082.0,Dread
605580324.0,Dread
545689689.0,Dread
365747464.0,Dread
211793522.0,Dread
781597990.0,Dread
705260649.0,Dread
460129522.0,Dread
99845455.0,Dread
74739958.0,Dread
60912320.0,Dread
54264289.0,Dread
67156056.0,Dread
796302179.0,Dread
78096453.0,Dread
11367171.0,Dread
94962132.0,Dread
25741430.0,Dread
311587882.0,Dread
228112594.0,Dread
882643908.0,Dread
673399173.0,Dread
80674064.0,Dread
257567271.0,Dread
686430010.0,Dread
433753176.0,Dread
9333486.0,Dread
60744412.0,Dread
680910063.0,Dread
609725849.0,Dread
21972690.0,Dread
941095199.0,Dread
56540218.0,Dread
67368715.0,Dread
39646013.0,Dread
68410082.0,Dread
799889107.0,Dread
88105406.0,Dread
395660333.0,Dread
18915977.0,Dread
559678965.0,Dread
74707560.0,Dread
23185251.0,Dread
52128606.0,Dread
35703276.0,Dread
35744565.0,Dread
581129742.0,Dread
36898160.0,Dread
631918720.0,Dread
805351894.0,Dread
18279994.0,Dread
726952114.0,Dread
493913450.0,Dread
182443308.0,Dread
270119611.0,Dread
119341696.0,Dread
237821649.0,Dread
8195596.0,Dread
22195813.0,Dread
678951721.0,Dread
63935092.0,Dread
3688339.0,Dread
24646242.0,Dread
333139799.0,Dread
570426730.0,Dread
88391224.0,Dread
261396917.0,Dread
821263271.0,Dread
115278408.0,Dread
16345398.0,Dread
917510118.0,Dread
50065229.0,Dread
32296116.0,Dread
26785370.0,Dread
23009131.0,Dread
882377828.0,Dread
9038113.0,Dread
358238944.0,Dread
699494595.0,Dread
418864733.0,Dread
758461712.0,Dread
758444244.0,Dread
40770169.0,Dread
956541805.0,Dread
538809466.0,Dread
307015780.0,Dread
19033127.0,Dread
45568888.0,Dread
367746552.0,Dread
83001590.0,Dread
18289411.0,Dread
30344084.0,Dread
200275646.0,Dread
76612834.0,Dread
44351029.0,Dread
16125508.0,Dread
17544427.0,Dread
928246335.0,Dread
5859162.0,Dread
550316.0,Dread
66993716.0,Dread
603200940.0,Dread
68566114.0,Dread
332746572.0,Dread
655173126.0,Dread
255577858.0,Dread
361873197.0,Dread
28303596.0,Dread
35119570.0,Dread
18755110.0,Dread
14194356.0,Dread
79057108.0,Dread
39752829.0,Dread
96200777.0,Dread
92015206.0,Dread
719469130.0,Dread
516503885.0,Dread
22202709.0,Dread
922799491.0,Dread
66027679.0,Dread
865304951.0,Dread
59441598.0,Dread
50669554.0,Dread
304160995.0,Dread
324078094.0,Dread
88122958.0,Dread
51808883.0,Dread
61279166.0,Dread
577343018.0,Dread
488467102.0,Dread
376918259.0,Dread
23512335.0,Dread
74659136.0,Dread
762502207.0,Dread
200631200.0,Dread
905093719.0,Dread
56204721.0,Dread
904798481.0,Dread
796193267.0,Dread
299945928.0,Dread
615092978.0,Dread
373474459.0,Dread
319944410.0,Dread
66270920.0,Dread
904660313.0,Dread
89915991.0,Dread
12788462.0,Dread
63660257.0,Dread
569580094.0,Dread
50448515.0,Dread
46736832.0,Dread
93297546.0,Dread
84656752.0,Dread
387806036.0,Dread
278896751.0,Dread
41095218.0,Dread
6053521.0,Dread
179521492.0,Dread
90764344.0,Dread
630905793.0,Dread
30769062.0,Dread
84710636.0,Dread
455617687.0,Dread
480236789.0,Dread
670972113.0,Dread
460556136.0,Dread
40122733.0,Dread
908574156.0,Dread
70816805.0,Dread
29420320.0,Dread
13481124.0,Dread
550842287.0,Dread
10353753.0,Dread
24949266.0,Dread
496428416.0,Dread
42853514.0,Dread
69911614.0,Dread
487674669.0,Dread
20912474.0,Dread
216178155.0,Dread
15582098.0,Dread
10682153.0,Dread
256198226.0,Dread
18893296.0,Dread
738139041.0,Dread
736118912.0,Dread
712372132.0,Dread
593277422.0,Dread
45207661.0,Dread
75119274.0,Dread
86672364.0,Dread
46058240.0,Dread
8651269.0,Dread
475227274.0,Dread
80877022.0,Dread
83015317.0,Dread
12425198.0,Dread
602143552.0,Dread
95600402.0,Dread
63010229.0,Dread
610026144.0,Dread
816428746.0,Dread
27261488.0,Dread
363570547.0,Dread
89458165.0,Dread
66743155.0,Dread
727265626.0,Dread
749618793.0,Dread
97377056.0,Dread
27638135.0,Dread
704368877.0,Dread
38735801.0,Dread
168730302.0,Dread
554218765.0,Dread
31172119.0,Dread
43503228.0,Dread
258483095.0,Dread
282482912.0,Dread
58973266.0,Dread
35610211.0,Dread
408496960.0,Dread
272066818.0,Dread
352725838.0,Dread
62725453.0,Dread
81247480.0,Dread
36376509.0,Dread
97025142.0,Dread
76672348.0,Dread
817107430.0,Dread
57915372.0,Dread
45001286.0,Dread
229158640.0,Dread
937732161.0,Dread
801004440.0,Dread
56632003.0,Dread
81582371.0,Dread
30052323.0,Dread
75743978.0,Dread
245968251.0,Dread
35684063.0,Dread
267969705.0,Dread
631584831.0,Dread
18543157.0,Dread
46120297.0,Dread
473934397.0,Dread
87762107.0,Dread
82383919.0,Dread
834621273.0,Dread
152923943.0,Dread
447568051.0,Dread
610069637.0,Dread
59525970.0,Dread
288485932.0,Dread
40154262.0,Dread
158243272.0,Dread
299857693.0,Dread
65809681.0,Dread
444393037.0,Dread
56691075.0,Dread
79271370.0,Dread
